iteration,hub abs. gap,hub rel. gap
0,inf,inf
1,inf,inf
2,inf,inf
3,inf,inf
4,inf,inf
5,inf,inf
6,inf,inf
7,inf,inf
8,inf,inf
9,inf,inf
10,inf,inf
11,inf,inf
12,inf,inf
13,inf,inf
14,inf,inf
15,inf,inf
16,8664.772222222222,0.1694380258778874
17,8664.772222222222,0.1694380258778874
18,8465.027142857187,0.16488799867989948
19,8380.690000000031,0.16297748178905833
20,8291.305888796065,0.16095946298590627
21,8208.059649122806,0.15908630685996666
22,8008.889999999999,0.15462914945269912
23,7968.78000000013,0.15373568346359426
24,7834.0428985507315,0.15074445945000695
25,7659.620000000003,0.14689515174005563
26,7508.376347325888,0.14357816869899465
27,7339.140000000007,0.13988925343564632
28,7339.140000000007,0.13988925343564632
29,7339.140000000007,0.13988925343564632
30,7193.830000000031,0.13674080826866222
31,7138.070000000007,0.13553726383746337
32,7055.365847935871,0.1337568328584739
33,6341.280000000006,0.11990295493561068
34,6341.280000000006,0.11990295493561068
35,6289.011428571437,0.11879723542931217
36,5973.910000000011,0.11217738188993404
37,5973.910000000011,0.11217738188993404
38,5973.910000000011,0.11217738188993404
39,5973.910000000011,0.11217738188993404
40,5973.910000000011,0.11217738188993404
41,5757.799402631732,0.10768229694654026
42,5757.799402631732,0.10768229694654026
43,5757.799402631732,0.10768229694654026
44,5737.900000000009,0.10727021703995987
45,5737.900000000009,0.10727021703995987
46,5634.629040379274,0.10513658093639165
47,5623.940000000031,0.10491620885040409
48,5623.940000000031,0.10491620885040409
49,5379.47800000001,0.09990010505756793
50,5379.47800000001,0.09990010505756793
51,5339.9533277597075,0.09909337418685471
52,5325.530135330504,0.09879927967562667
53,5284.658589710685,0.09796674720571377
54,5284.658589710685,0.09796674720571377
55,5105.510000000024,0.09433241677127543
56,5105.510000000024,0.09433241677127543
57,5024.710000000014,0.09270111399039274
58,5024.710000000014,0.09270111399039274
59,4884.893951612932,0.08988977282186977
60,4884.893951612932,0.08988977282186977
61,4884.893951612932,0.08988977282186977
62,4884.893951612932,0.08988977282186977
63,4857.630000000012,0.08934324950956812
64,4857.630000000012,0.08934324950956812
65,4797.590068623191,0.08814164118164261
66,4797.590068623191,0.08814164118164261
67,4797.590068623191,0.08814164118164261
68,4755.5000117992895,0.08730085176532726
69,4755.5000117992895,0.08730085176532726
70,4755.5000117992895,0.08730085176532726
71,4647.389535146554,0.0851471839212936
72,4647.389535146554,0.0851471839212936
73,4574.158000000054,0.08369317961838946
74,4574.158000000054,0.08369317961838946
75,4528.960000000014,0.08279772113210686
76,4528.960000000014,0.08279772113210686
77,4528.960000000014,0.08279772113210686
78,4528.960000000014,0.08279772113210686
79,4528.960000000014,0.08279772113210686
80,4522.640000000021,0.08267262780774375
81,4471.440000000017,0.08166027809245346
82,4402.310000000056,0.08029640821993575
83,4402.310000000056,0.08029640821993575
84,4402.310000000056,0.08029640821993575
85,4402.310000000056,0.08029640821993575
86,4324.292307692325,0.07876131779406755
87,4287.163942307714,0.07803230435355286
88,4111.640011873278,0.07459919854647672
89,4111.640011873278,0.07459919854647672
90,4111.640011873278,0.07459919854647672
91,4111.640011873278,0.07459919854647672
92,4111.640011873278,0.07459919854647672
93,4111.640011873278,0.07459919854647672
94,4111.640011873278,0.07459919854647672
95,4031.6012834224603,0.0730409542129043
96,4024.4600000000573,0.07290214277730961
97,4024.4600000000573,0.07290214277730961
98,4024.4600000000573,0.07290214277730961
99,4024.4600000000573,0.07290214277730961
100,4024.4600000000573,0.07290214277730961
101,4024.4600000000573,0.07290214277730961
102,4024.4600000000573,0.07290214277730961
103,4024.4600000000573,0.07290214277730961
104,3923.1332804483973,0.0709364286785279
105,3892.3800289891806,0.07034124699363567
106,3892.3800289891806,0.07034124699363567
107,3892.3800289891806,0.07034124699363567
108,3892.3800289891806,0.07034124699363567
109,3835.0324480516865,0.06923313835457946
110,3835.0324480516865,0.06923313835457946
111,3743.999944843541,0.06747885096927218
112,3743.999944843541,0.06747885096927218
113,3743.999944843541,0.06747885096927218
114,3743.999944843541,0.06747885096927218
115,3626.7153023444553,0.06522712668797458
116,3626.7153023444553,0.06522712668797458
117,3626.7153023444553,0.06522712668797458
118,3626.7153023444553,0.06522712668797458
119,3605.6799539659332,0.06482427755203182
120,3605.6799539659332,0.06482427755203182
121,3518.4800075207095,0.06315755099161058
122,3518.4800075207095,0.06315755099161058
123,3504.6400002861847,0.06289349485798129
124,3504.6400002861847,0.06289349485798129
125,3504.6400002861847,0.06289349485798129
126,3504.6400002861847,0.06289349485798129
127,3504.6400002861847,0.06289349485798129
128,3499.210078716649,0.06278993217262843
129,3286.1968697014163,0.05874308207215224
130,3286.1968697014163,0.05874308207215224
131,3286.1968697014163,0.05874308207215224
132,3286.1968697014163,0.05874308207215224
133,3286.1968697014163,0.05874308207215224
134,3286.1968697014163,0.05874308207215224
135,3286.1968697014163,0.05874308207215224
136,3233.241459920493,0.05774180757500456
137,3233.241459920493,0.05774180757500456
138,3233.241459920493,0.05774180757500456
139,3233.241459920493,0.05774180757500456
140,3233.241459920493,0.05774180757500456
141,3233.241459920493,0.05774180757500456
142,3233.241459920493,0.05774180757500456
143,3233.241459920493,0.05774180757500456
144,3008.8399080541785,0.05351978270653853
145,3008.8399080541785,0.05351978270653853
146,3008.8399080541785,0.05351978270653853
147,3008.8399080541785,0.05351978270653853
148,3008.8399080541785,0.05351978270653853
149,3008.8399080541785,0.05351978270653853
150,3008.8399080541785,0.05351978270653853
151,3008.8399080541785,0.05351978270653853
152,3008.8399080541785,0.05351978270653853
153,3008.8399080541785,0.05351978270653853
154,3008.8399080541785,0.05351978270653853
155,3008.8399080541785,0.05351978270653853
156,3008.8399080541785,0.05351978270653853
157,3008.8399080541785,0.05351978270653853
158,3008.8399080541785,0.05351978270653853
159,2934.9898415436037,0.052137685058905196
160,2934.9898415436037,0.052137685058905196
161,2934.9898415436037,0.052137685058905196
162,2910.8974783449084,0.051687582699171605
163,2849.44994875876,0.05054133919907481
164,2831.280176192835,0.05020287837474065
165,2831.280176192835,0.05020287837474065
166,2712.6100172976876,0.04799768024681284
167,2712.6100172976876,0.04799768024681284
168,2712.6100172976876,0.04799768024681284
169,2712.6100172976876,0.04799768024681284
170,2712.6100172976876,0.04799768024681284
171,2596.5361995402927,0.04584966965017303
172,2596.5361995402927,0.04584966965017303
173,2596.5361995402927,0.04584966965017303
174,2596.5361995402927,0.04584966965017303
175,2596.5361995402927,0.04584966965017303
176,2596.5361995402927,0.04584966965017303
177,2596.5361995402927,0.04584966965017303
178,2596.5361995402927,0.04584966965017303
179,2596.5361995402927,0.04584966965017303
180,2596.5361995402927,0.04584966965017303
181,2596.5361995402927,0.04584966965017303
182,2596.5361995402927,0.04584966965017303
183,2596.5361995402927,0.04584966965017303
184,2407.120862838681,0.042363278802218775
185,2407.120862838681,0.042363278802218775
186,2407.120862838681,0.042363278802218775
187,2407.120862838681,0.042363278802218775
188,2407.120862838681,0.042363278802218775
189,2407.120862838681,0.042363278802218775
190,2407.120862838681,0.042363278802218775
191,2407.120862838681,0.042363278802218775
192,2407.120862838681,0.042363278802218775
193,2407.120862838681,0.042363278802218775
194,2407.120862838681,0.042363278802218775
195,2407.120862838681,0.042363278802218775
196,2407.120862838681,0.042363278802218775
197,2407.120862838681,0.042363278802218775
198,2347.3799918055593,0.041268501082483505
199,2347.3799918055593,0.041268501082483505
200,2347.3799918055593,0.041268501082483505
